mof_name,temperature,pressure,h2_fraction,ch4_fraction,num_atoms,h2_molecules,ch4_molecules,total_molecules,selectivity,framework_density_g_cm3,accessible_surface_area_m2_g,void_fraction,accessible_volume_cm3_g,largest_included_sphere_diameter_angstrom,largest_free_sphere_diameter_angstrom,pore_limiting_diameter_angstrom
MOF_0637,298,35,0.75,0.25,60,9,1,10,3.0,1.540701,1089.39,0.04834,0.031374,4.38152,2.99318,4.3608
MOF_0637,298,25,0.65,0.35,60,8,1,9,4.307692307692308,1.540701,1089.39,0.04834,0.031374,4.38152,2.99318,4.3608
MOF_0675,298,60,0.98,0.02,428,141,82,223,0.0350920856147337,0.408016,5020.93,0.61426,1.50543,13.58014,8.80376,13.5128
MOF_0675,298,50,0.9,0.1,428,143,82,225,0.1937669376693767,0.408016,5020.93,0.61426,1.50543,13.58014,8.80376,13.5128
MOF_0675,298,35,0.75,0.25,428,144,81,225,0.5925925925925926,0.408016,5020.93,0.61426,1.50543,13.58014,8.80376,13.5128
MOF_0675,298,25,0.65,0.35,428,137,82,219,0.899624765478424,0.408016,5020.93,0.61426,1.50543,13.58014,8.80376,13.5128
MOF_0681,298,60,0.98,0.02,188,28,4,32,0.1428571428571428,0.962889,1948.8,0.21538,0.223676,7.69017,6.24677,7.66282
MOF_0681,298,50,0.9,0.1,188,26,5,31,0.5777777777777778,0.962889,1948.8,0.21538,0.223676,7.69017,6.24677,7.66282
MOF_0681,298,35,0.75,0.25,188,25,6,31,1.3888888888888888,0.962889,1948.8,0.21538,0.223676,7.69017,6.24677,7.66282
MOF_0681,298,25,0.65,0.35,188,25,6,31,2.243589743589744,0.962889,1948.8,0.21538,0.223676,7.69017,6.24677,7.66282
MOF_0710,298,60,0.98,0.02,272,38,16,54,0.048469387755102,0.935691,2766.82,0.23234,0.248296,6.18304,5.28458,5.7369
MOF_0710,298,50,0.9,0.1,272,38,16,54,0.2638888888888889,0.935691,2766.82,0.23234,0.248296,6.18304,5.28458,5.7369
MOF_0710,298,35,0.75,0.25,272,39,16,55,0.8125,0.935691,2766.82,0.23234,0.248296,6.18304,5.28458,5.7369
MOF_0710,298,25,0.65,0.35,272,37,17,54,1.171945701357466,0.935691,2766.82,0.23234,0.248296,6.18304,5.28458,5.7369
MOF_0715,298,60,0.98,0.02,416,34,18,52,0.0385487528344671,0.994803,1613.75,0.24416,0.245431,10.77433,10.34801,10.77433
MOF_0715,298,50,0.9,0.1,416,35,18,53,0.2160493827160494,0.994803,1613.75,0.24416,0.245431,10.77433,10.34801,10.77433
MOF_0715,298,35,0.75,0.25,416,35,18,53,0.6481481481481481,0.994803,1613.75,0.24416,0.245431,10.77433,10.34801,10.77433
MOF_0715,298,25,0.65,0.35,416,35,18,53,1.0470085470085468,0.994803,1613.75,0.24416,0.245431,10.77433,10.34801,10.77433
MOF_0720,298,60,0.98,0.02,240,9,3,12,0.0612244897959183,1.245946,910.058,0.06522,0.052345,4.65353,4.19658,4.65353
MOF_0720,298,50,0.9,0.1,240,9,3,12,0.3333333333333333,1.245946,910.058,0.06522,0.052345,4.65353,4.19658,4.65353
MOF_0720,298,35,0.75,0.25,240,9,3,12,1.0,1.245946,910.058,0.06522,0.052345,4.65353,4.19658,4.65353
MOF_0720,298,25,0.65,0.35,240,9,3,12,1.6153846153846154,1.245946,910.058,0.06522,0.052345,4.65353,4.19658,4.65353
MOF_0752,298,60,0.98,0.02,304,29,6,35,0.0986394557823129,1.225454,1768.33,0.10454,0.085304,5.17865,3.17816,5.16968
MOF_0752,298,50,0.9,0.1,304,32,5,37,0.7111111111111112,1.225454,1768.33,0.10454,0.085304,5.17865,3.17816,5.16968
MOF_0752,298,35,0.75,0.25,304,31,6,37,1.7222222222222223,1.225454,1768.33,0.10454,0.085304,5.17865,3.17816,5.16968
MOF_0752,298,25,0.65,0.35,304,31,5,36,3.3384615384615386,1.225454,1768.33,0.10454,0.085304,5.17865,3.17816,5.16968
MOF_0770,298,60,0.98,0.02,240,72,25,97,0.0587755102040816,0.813396,3246.11,0.37918,0.466146,10.05358,7.79549,10.05095
MOF_0770,298,50,0.9,0.1,240,73,25,98,0.3244444444444445,0.813396,3246.11,0.37918,0.466146,10.05358,7.79549,10.05095
MOF_0770,298,35,0.75,0.25,240,73,23,96,1.0579710144927534,0.813396,3246.11,0.37918,0.466146,10.05358,7.79549,10.05095
MOF_0770,298,25,0.65,0.35,240,68,23,91,1.591973244147157,0.813396,3246.11,0.37918,0.466146,10.05358,7.79549,10.05095
MOF_0784,298,60,0.98,0.02,276,48,17,65,0.0576230492196878,0.901367,2537.93,0.31582,0.350367,9.45114,6.4791,9.44182
MOF_0784,298,50,0.9,0.1,276,49,17,66,0.3202614379084967,0.901367,2537.93,0.31582,0.350367,9.45114,6.4791,9.44182
MOF_0784,298,35,0.75,0.25,276,45,17,62,0.8823529411764706,0.901367,2537.93,0.31582,0.350367,9.45114,6.4791,9.44182
MOF_0784,298,25,0.65,0.35,276,42,16,58,1.4134615384615383,0.901367,2537.93,0.31582,0.350367,9.45114,6.4791,9.44182
MOF_0800,298,60,0.98,0.02,44,14,4,18,0.0714285714285714,1.317545,2024.09,0.27328,0.207416,6.97678,6.49204,6.97409
MOF_0800,298,50,0.9,0.1,44,15,4,19,0.4166666666666667,1.317545,2024.09,0.27328,0.207416,6.97678,6.49204,6.97409
MOF_0800,298,35,0.75,0.25,44,15,4,19,1.25,1.317545,2024.09,0.27328,0.207416,6.97678,6.49204,6.97409
MOF_0800,298,25,0.65,0.35,44,15,4,19,2.019230769230769,1.317545,2024.09,0.27328,0.207416,6.97678,6.49204,6.97409
MOF_0817,298,60,0.98,0.02,200,17,1,18,0.3469387755102041,1.314175,1299.68,0.04456,0.033906,4.18785,3.05506,4.12601
MOF_0817,298,50,0.9,0.1,200,17,1,18,1.888888888888889,1.314175,1299.68,0.04456,0.033906,4.18785,3.05506,4.12601
MOF_0817,298,35,0.75,0.25,200,17,1,18,5.666666666666666,1.314175,1299.68,0.04456,0.033906,4.18785,3.05506,4.12601
MOF_0817,298,25,0.65,0.35,200,15,2,17,4.038461538461538,1.314175,1299.68,0.04456,0.033906,4.18785,3.05506,4.12601
MOF_0822,298,60,0.98,0.02,732,64,35,99,0.0373177842565597,0.962088,1787.75,0.29044,0.301876,13.36303,8.26092,13.36303
MOF_0822,298,50,0.9,0.1,732,64,37,101,0.1921921921921922,0.962088,1787.75,0.29044,0.301876,13.36303,8.26092,13.36303
MOF_0822,298,35,0.75,0.25,732,61,37,98,0.5495495495495495,0.962088,1787.75,0.29044,0.301876,13.36303,8.26092,13.36303
MOF_0822,298,25,0.65,0.35,732,63,36,99,0.9423076923076924,0.962088,1787.75,0.29044,0.301876,13.36303,8.26092,13.36303
MOF_0844,298,60,0.98,0.02,260,28,6,34,0.0952380952380952,1.366386,1635.96,0.09896,0.072422,5.01483,2.84606,4.98407
MOF_0844,298,50,0.9,0.1,260,27,8,35,0.375,1.366386,1635.96,0.09896,0.072422,5.01483,2.84606,4.98407
MOF_0844,298,35,0.75,0.25,260,29,4,33,2.4166666666666665,1.366386,1635.96,0.09896,0.072422,5.01483,2.84606,4.98407
MOF_0844,298,25,0.65,0.35,260,25,6,31,2.243589743589744,1.366386,1635.96,0.09896,0.072422,5.01483,2.84606,4.98407
MOF_0845,298,60,0.98,0.02,272,41,15,56,0.05578231292517,0.935691,2808.62,0.23872,0.255114,6.3632,5.33079,6.32236
MOF_0845,298,50,0.9,0.1,272,39,16,55,0.2708333333333333,0.935691,2808.62,0.23872,0.255114,6.3632,5.33079,6.32236
MOF_0845,298,35,0.75,0.25,272,40,15,55,0.8888888888888888,0.935691,2808.62,0.23872,0.255114,6.3632,5.33079,6.32236
MOF_0845,298,25,0.65,0.35,272,42,16,58,1.4134615384615383,0.935691,2808.62,0.23872,0.255114,6.3632,5.33079,6.32236
MOF_0857,298,60,0.98,0.02,848,49,18,67,0.0555555555555555,0.977085,2265.74,0.11644,0.119168,4.96581,3.72779,4.96581
MOF_0857,298,50,0.9,0.1,848,49,19,68,0.2865497076023392,0.977085,2265.74,0.11644,0.119168,4.96581,3.72779,4.96581
MOF_0857,298,35,0.75,0.25,848,49,19,68,0.8596491228070176,0.977085,2265.74,0.11644,0.119168,4.96581,3.72779,4.96581
MOF_0857,298,25,0.65,0.35,848,48,19,67,1.360323886639676,0.977085,2265.74,0.11644,0.119168,4.96581,3.72779,4.96581
MOF_0868,298,60,0.98,0.02,996,129,84,213,0.0313411078717201,0.543363,4699.54,0.4532,0.834043,16.7062,6.33558,14.47528
MOF_0868,298,50,0.9,0.1,996,131,82,213,0.1775067750677507,0.543363,4699.54,0.4532,0.834043,16.7062,6.33558,14.47528
MOF_0868,298,35,0.75,0.25,996,131,84,215,0.5198412698412698,0.543363,4699.54,0.4532,0.834043,16.7062,6.33558,14.47528
MOF_0868,298,25,0.65,0.35,996,129,84,213,0.826923076923077,0.543363,4699.54,0.4532,0.834043,16.7062,6.33558,14.47528
MOF_0869,298,60,0.98,0.02,320,69,44,113,0.0320037105751391,0.64189,5265.87,0.36204,0.564023,9.25126,4.2936,9.25014
MOF_0869,298,50,0.9,0.1,320,72,43,115,0.186046511627907,0.64189,5265.87,0.36204,0.564023,9.25126,4.2936,9.25014
MOF_0869,298,35,0.75,0.25,320,68,44,112,0.5151515151515151,0.64189,5265.87,0.36204,0.564023,9.25126,4.2936,9.25014
MOF_0869,298,25,0.65,0.35,320,69,43,112,0.8640429338103756,0.64189,5265.87,0.36204,0.564023,9.25126,4.2936,9.25014
MOF_0888,298,60,0.98,0.02,184,7,1,8,0.1428571428571428,1.340771,622.049,0.06736,0.050239,5.9439,5.18128,5.9327
MOF_0888,298,50,0.9,0.1,184,8,1,9,0.888888888888889,1.340771,622.049,0.06736,0.050239,5.9439,5.18128,5.9327
MOF_0888,298,35,0.75,0.25,184,8,1,9,2.6666666666666665,1.340771,622.049,0.06736,0.050239,5.9439,5.18128,5.9327
MOF_0888,298,25,0.65,0.35,184,8,1,9,4.307692307692308,1.340771,622.049,0.06736,0.050239,5.9439,5.18128,5.9327
MOF_0889,298,60,0.98,0.02,220,19,11,30,0.0352504638218924,1.09897,1890.85,0.19098,0.173775,7.41499,5.39472,7.41426
MOF_0889,298,50,0.9,0.1,220,22,9,31,0.271604938271605,1.09897,1890.85,0.19098,0.173775,7.41499,5.39472,7.41426
MOF_0889,298,35,0.75,0.25,220,23,10,33,0.7666666666666666,1.09897,1890.85,0.19098,0.173775,7.41499,5.39472,7.41426
MOF_0889,298,25,0.65,0.35,220,22,10,32,1.1846153846153846,1.09897,1890.85,0.19098,0.173775,7.41499,5.39472,7.41426
MOF_0907,298,60,0.98,0.02,272,38,16,54,0.048469387755102,0.935691,2761.52,0.23252,0.248488,6.29436,5.28433,5.74914
MOF_0907,298,50,0.9,0.1,272,38,16,54,0.2638888888888889,0.935691,2761.52,0.23252,0.248488,6.29436,5.28433,5.74914
MOF_0907,298,35,0.75,0.25,272,39,16,55,0.8125,0.935691,2761.52,0.23252,0.248488,6.29436,5.28433,5.74914
MOF_0907,298,25,0.65,0.35,272,37,17,54,1.171945701357466,0.935691,2761.52,0.23252,0.248488,6.29436,5.28433,5.74914
MOF_0908,298,60,0.98,0.02,464,90,39,129,0.0470957613814756,0.593344,3816.76,0.43916,0.740145,9.98366,7.9719,9.96206
MOF_0908,298,50,0.9,0.1,464,91,39,130,0.2592592592592593,0.593344,3816.76,0.43916,0.740145,9.98366,7.9719,9.96206
MOF_0908,298,35,0.75,0.25,464,90,41,131,0.7317073170731707,0.593344,3816.76,0.43916,0.740145,9.98366,7.9719,9.96206
MOF_0908,298,25,0.65,0.35,464,89,39,128,1.2287968441814594,0.593344,3816.76,0.43916,0.740145,9.98366,7.9719,9.96206
MOF_0918,298,60,0.98,0.02,60,9,1,10,0.1836734693877551,1.540921,1065.99,0.0481,0.031214,4.39241,2.99788,4.37513
MOF_0918,298,50,0.9,0.1,60,9,1,10,1.0,1.540921,1065.99,0.0481,0.031214,4.39241,2.99788,4.37513
MOF_0918,298,35,0.75,0.25,60,9,1,10,3.0,1.540921,1065.99,0.0481,0.031214,4.39241,2.99788,4.37513
MOF_0918,298,25,0.65,0.35,60,9,1,10,4.846153846153846,1.540921,1065.99,0.0481,0.031214,4.39241,2.99788,4.37513
MOF_0921,298,60,0.98,0.02,112,9,1,10,0.1836734693877551,1.621113,764.199,0.03408,0.021022,3.96451,2.94986,3.96451
MOF_0921,298,50,0.9,0.1,112,10,1,11,1.1111111111111112,1.621113,764.199,0.03408,0.021022,3.96451,2.94986,3.96451
MOF_0921,298,35,0.75,0.25,112,10,1,11,3.333333333333333,1.621113,764.199,0.03408,0.021022,3.96451,2.94986,3.96451
MOF_0921,298,25,0.65,0.35,112,10,1,11,5.384615384615384,1.621113,764.199,0.03408,0.021022,3.96451,2.94986,3.96451
MOF_0928,298,60,0.98,0.02,60,7,1,8,0.1428571428571428,1.549413,1095.04,0.04754,0.030681,4.29824,2.95831,4.29824
MOF_0928,298,50,0.9,0.1,60,8,1,9,0.888888888888889,1.549413,1095.04,0.04754,0.030681,4.29824,2.95831,4.29824
MOF_0928,298,35,0.75,0.25,60,8,1,9,2.6666666666666665,1.549413,1095.04,0.04754,0.030681,4.29824,2.95831,4.29824
MOF_0928,298,25,0.65,0.35,60,8,1,9,4.307692307692308,1.549413,1095.04,0.04754,0.030681,4.29824,2.95831,4.29824
MOF_0933,298,60,0.98,0.02,304,16,2,18,0.163265306122449,1.276171,1003.64,0.04702,0.036844,4.73011,2.94949,4.70899
MOF_0933,298,50,0.9,0.1,304,16,3,19,0.5925925925925926,1.276171,1003.64,0.04702,0.036844,4.73011,2.94949,4.70899
MOF_0933,298,35,0.75,0.25,304,17,3,20,1.8888888888888888,1.276171,1003.64,0.04702,0.036844,4.73011,2.94949,4.70899
MOF_0933,298,25,0.65,0.35,304,17,2,19,4.576923076923077,1.276171,1003.64,0.04702,0.036844,4.73011,2.94949,4.70899
MOF_0952,298,60,0.98,0.02,708,155,101,256,0.0313194584764598,0.452518,4430.51,0.59138,1.30682,21.77624,7.63056,21.77624
MOF_0952,298,50,0.9,0.1,708,157,102,259,0.1710239651416122,0.452518,4430.51,0.59138,1.30682,21.77624,7.63056,21.77624
MOF_0952,298,35,0.75,0.25,708,155,105,260,0.4920634920634921,0.452518,4430.51,0.59138,1.30682,21.77624,7.63056,21.77624
MOF_0952,298,25,0.65,0.35,708,149,107,256,0.7498202731847592,0.452518,4430.51,0.59138,1.30682,21.77624,7.63056,21.77624
MOF_0953,298,60,0.98,0.02,300,69,29,98,0.0485573539760731,0.917255,3048.65,0.3454,0.376559,6.25511,5.54572,6.24735
MOF_0953,298,50,0.9,0.1,300,69,32,101,0.2395833333333333,0.917255,3048.65,0.3454,0.376559,6.25511,5.54572,6.24735
MOF_0953,298,35,0.75,0.25,300,69,30,99,0.7666666666666666,0.917255,3048.65,0.3454,0.376559,6.25511,5.54572,6.24735
MOF_0953,298,25,0.65,0.35,300,69,29,98,1.2811671087533156,0.917255,3048.65,0.3454,0.376559,6.25511,5.54572,6.24735
MOF_0964,298,60,0.98,0.02,288,45,13,58,0.0706436420722135,1.280497,1933.36,0.16368,0.127825,5.81881,4.18743,5.81881
MOF_0964,298,50,0.9,0.1,288,45,14,59,0.3571428571428572,1.280497,1933.36,0.16368,0.127825,5.81881,4.18743,5.81881
MOF_0964,298,35,0.75,0.25,288,43,13,56,1.1025641025641024,1.280497,1933.36,0.16368,0.127825,5.81881,4.18743,5.81881
MOF_0964,298,25,0.65,0.35,288,44,13,57,1.822485207100592,1.280497,1933.36,0.16368,0.127825,5.81881,4.18743,5.81881
MOF_0966,298,60,0.98,0.02,448,49,15,64,0.0666666666666666,0.88556,2271.69,0.22776,0.257188,8.48692,7.9488,8.43055
MOF_0966,298,50,0.9,0.1,448,47,15,62,0.3481481481481481,0.88556,2271.69,0.22776,0.257188,8.48692,7.9488,8.43055
MOF_0966,298,35,0.75,0.25,448,47,15,62,1.0444444444444445,0.88556,2271.69,0.22776,0.257188,8.48692,7.9488,8.43055
MOF_0966,298,25,0.65,0.35,448,47,15,62,1.6871794871794872,0.88556,2271.69,0.22776,0.257188,8.48692,7.9488,8.43055
MOF_0985,298,60,0.98,0.02,400,90,45,135,0.0408163265306122,0.748875,4633.61,0.35072,0.468329,6.25402,4.56727,6.25402
MOF_0985,298,50,0.9,0.1,400,90,46,136,0.2173913043478261,0.748875,4633.61,0.35072,0.468329,6.25402,4.56727,6.25402
MOF_0985,298,35,0.75,0.25,400,92,46,138,0.6666666666666666,0.748875,4633.61,0.35072,0.468329,6.25402,4.56727,6.25402
MOF_0985,298,25,0.65,0.35,400,89,43,132,1.114490161001789,0.748875,4633.61,0.35072,0.468329,6.25402,4.56727,6.25402
MOF_1004,298,60,0.98,0.02,248,27,7,34,0.0787172011661807,1.469327,1462.75,0.13236,0.090075,6.42145,2.85127,6.42145
MOF_1004,298,50,0.9,0.1,248,27,7,34,0.4285714285714286,1.469327,1462.75,0.13236,0.090075,6.42145,2.85127,6.42145
MOF_1004,298,35,0.75,0.25,248,27,7,34,1.2857142857142856,1.469327,1462.75,0.13236,0.090075,6.42145,2.85127,6.42145
MOF_1004,298,25,0.65,0.35,248,26,7,33,2.0,1.469327,1462.75,0.13236,0.090075,6.42145,2.85127,6.42145
MOF_1012,298,60,0.98,0.02,880,48,17,65,0.0576230492196878,1.007634,1932.03,0.1674,0.166129,7.0133,4.3484,7.01043
MOF_1012,298,50,0.9,0.1,880,49,17,66,0.3202614379084967,1.007634,1932.03,0.1674,0.166129,7.0133,4.3484,7.01043
MOF_1012,298,35,0.75,0.25,880,48,16,64,1.0,1.007634,1932.03,0.1674,0.166129,7.0133,4.3484,7.01043
MOF_1012,298,25,0.65,0.35,880,47,16,63,1.5817307692307692,1.007634,1932.03,0.1674,0.166129,7.0133,4.3484,7.01043
MOF_1026,298,60,0.98,0.02,996,131,79,210,0.0338413846551278,0.543658,4771.65,0.45436,0.835723,16.25601,6.43045,14.33665
MOF_1026,298,50,0.9,0.1,996,132,81,213,0.1810699588477366,0.543658,4771.65,0.45436,0.835723,16.25601,6.43045,14.33665
MOF_1026,298,35,0.75,0.25,996,130,82,212,0.5284552845528455,0.543658,4771.65,0.45436,0.835723,16.25601,6.43045,14.33665
MOF_1026,298,25,0.65,0.35,996,130,80,210,0.875,0.543658,4771.65,0.45436,0.835723,16.25601,6.43045,14.33665
MOF_1036,298,60,0.98,0.02,200,14,2,16,0.1428571428571428,1.289964,1222.98,0.04024,0.031193,4.231,2.90964,4.231
MOF_1036,298,50,0.9,0.1,200,14,3,17,0.5185185185185186,1.289964,1222.98,0.04024,0.031193,4.231,2.90964,4.231
MOF_1036,298,35,0.75,0.25,200,14,3,17,1.5555555555555556,1.289964,1222.98,0.04024,0.031193,4.231,2.90964,4.231
MOF_1036,298,25,0.65,0.35,200,13,3,16,2.333333333333333,1.289964,1222.98,0.04024,0.031193,4.231,2.90964,4.231
MOF_1045,298,60,0.98,0.02,185,19,6,25,0.064625850340136,1.046731,1268.2,0.13572,0.129657,8.92524,4.60995,8.92524
MOF_1045,298,50,0.9,0.1,185,21,6,27,0.3888888888888889,1.046731,1268.2,0.13572,0.129657,8.92524,4.60995,8.92524
MOF_1045,298,35,0.75,0.25,185,18,6,24,1.0,1.046731,1268.2,0.13572,0.129657,8.92524,4.60995,8.92524
MOF_1045,298,25,0.65,0.35,185,18,6,24,1.6153846153846154,1.046731,1268.2,0.13572,0.129657,8.92524,4.60995,8.92524
MOF_1072,298,60,0.98,0.02,368,79,37,116,0.0435741864313292,0.796216,3017.47,0.38518,0.483747,9.76418,6.94382,9.71131
MOF_1072,298,50,0.9,0.1,368,75,39,114,0.2136752136752137,0.796216,3017.47,0.38518,0.483747,9.76418,6.94382,9.71131
MOF_1072,298,35,0.75,0.25,368,73,43,116,0.565891472868217,0.796216,3017.47,0.38518,0.483747,9.76418,6.94382,9.71131
MOF_1072,298,25,0.65,0.35,368,73,41,114,0.9587242026266416,0.796216,3017.47,0.38518,0.483747,9.76418,6.94382,9.71131
MOF_1098,298,60,0.98,0.02,984,68,35,103,0.0396501457725947,0.952188,1999.8,0.23268,0.244358,9.12982,7.14176,9.12087
MOF_1098,298,50,0.9,0.1,984,69,36,105,0.212962962962963,0.952188,1999.8,0.23268,0.244358,9.12982,7.14176,9.12087
MOF_1098,298,35,0.75,0.25,984,69,36,105,0.6388888888888888,0.952188,1999.8,0.23268,0.244358,9.12982,7.14176,9.12087
MOF_1098,298,25,0.65,0.35,984,66,35,101,1.015384615384615,0.952188,1999.8,0.23268,0.244358,9.12982,7.14176,9.12087
MOF_1133,298,60,0.98,0.02,272,38,16,54,0.048469387755102,0.935691,2766.37,0.23348,0.249514,6.30272,5.28603,5.76485
MOF_1133,298,50,0.9,0.1,272,38,16,54,0.2638888888888889,0.935691,2766.37,0.23348,0.249514,6.30272,5.28603,5.76485
MOF_1133,298,35,0.75,0.25,272,39,16,55,0.8125,0.935691,2766.37,0.23348,0.249514,6.30272,5.28603,5.76485
MOF_1133,298,25,0.65,0.35,272,37,17,54,1.171945701357466,0.935691,2766.37,0.23348,0.249514,6.30272,5.28603,5.76485
MOF_1139,298,60,0.98,0.02,272,38,16,54,0.048469387755102,0.935691,2767.41,0.2335,0.249536,6.29616,5.28591,5.76738
MOF_1139,298,50,0.9,0.1,272,38,16,54,0.2638888888888889,0.935691,2767.41,0.2335,0.249536,6.29616,5.28591,5.76738
MOF_1139,298,35,0.75,0.25,272,39,16,55,0.8125,0.935691,2767.41,0.2335,0.249536,6.29616,5.28591,5.76738
MOF_1139,298,25,0.65,0.35,272,37,17,54,1.171945701357466,0.935691,2767.41,0.2335,0.249536,6.29616,5.28591,5.76738
MOF_1169,298,60,0.98,0.02,344,38,8,46,0.096938775510204,1.120966,1806.39,0.14422,0.128654,6.62246,3.70658,6.57591
MOF_1169,298,50,0.9,0.1,344,35,9,44,0.4320987654320988,1.120966,1806.39,0.14422,0.128654,6.62246,3.70658,6.57591
MOF_1169,298,35,0.75,0.25,344,38,8,46,1.5833333333333333,1.120966,1806.39,0.14422,0.128654,6.62246,3.70658,6.57591
MOF_1169,298,25,0.65,0.35,344,35,8,43,2.355769230769231,1.120966,1806.39,0.14422,0.128654,6.62246,3.70658,6.57591
MOF_1180,298,60,0.98,0.02,1728,296,228,524,0.0264948084496956,0.319335,4941.79,0.6869,2.15103,22.61205,12.09156,22.61205
MOF_1180,298,50,0.9,0.1,1728,299,229,528,0.1450752062105774,0.319335,4941.79,0.6869,2.15103,22.61205,12.09156,22.61205
MOF_1180,298,35,0.75,0.25,1728,298,228,526,0.435672514619883,0.319335,4941.79,0.6869,2.15103,22.61205,12.09156,22.61205
MOF_1180,298,25,0.65,0.35,1728,296,228,524,0.6990553306342779,0.319335,4941.79,0.6869,2.15103,22.61205,12.09156,22.61205
MOF_1207,298,60,0.98,0.02,176,33,12,45,0.0561224489795918,0.974943,2907.47,0.24332,0.249565,5.9825,4.52202,5.95371
MOF_1207,298,50,0.9,0.1,176,32,12,44,0.2962962962962963,0.974943,2907.47,0.24332,0.249565,5.9825,4.52202,5.95371
MOF_1207,298,35,0.75,0.25,176,32,13,45,0.8205128205128205,0.974943,2907.47,0.24332,0.249565,5.9825,4.52202,5.95371
MOF_1207,298,25,0.65,0.35,176,35,11,46,1.7132867132867131,0.974943,2907.47,0.24332,0.249565,5.9825,4.52202,5.95371
MOF_1225,298,60,0.98,0.02,272,38,16,54,0.048469387755102,0.935691,2768.46,0.2327,0.248681,6.18171,5.28512,5.74457
MOF_1225,298,50,0.9,0.1,272,38,16,54,0.2638888888888889,0.935691,2768.46,0.2327,0.248681,6.18171,5.28512,5.74457
MOF_1225,298,35,0.75,0.25,272,39,16,55,0.8125,0.935691,2768.46,0.2327,0.248681,6.18171,5.28512,5.74457
MOF_1225,298,25,0.65,0.35,272,37,17,54,1.171945701357466,0.935691,2768.46,0.2327,0.248681,6.18171,5.28512,5.74457
MOF_1245,298,60,0.98,0.02,272,38,16,54,0.048469387755102,0.935691,2762.49,0.23254,0.24851,6.28789,5.2849,5.75409
MOF_1245,298,50,0.9,0.1,272,38,16,54,0.2638888888888889,0.935691,2762.49,0.23254,0.24851,6.28789,5.2849,5.75409
MOF_1245,298,35,0.75,0.25,272,39,16,55,0.8125,0.935691,2762.49,0.23254,0.24851,6.28789,5.2849,5.75409
MOF_1245,298,25,0.65,0.35,272,37,17,54,1.171945701357466,0.935691,2762.49,0.23254,0.24851,6.28789,5.2849,5.75409
MOF_1279,298,60,0.98,0.02,272,38,16,54,0.048469387755102,0.935691,2765.57,0.23336,0.249386,6.2956,5.28606,5.76642
MOF_1279,298,50,0.9,0.1,272,38,16,54,0.2638888888888889,0.935691,2765.57,0.23336,0.249386,6.2956,5.28606,5.76642
MOF_1279,298,35,0.75,0.25,272,39,16,55,0.8125,0.935691,2765.57,0.23336,0.249386,6.2956,5.28606,5.76642
MOF_1279,298,25,0.65,0.35,272,37,17,54,1.171945701357466,0.935691,2765.57,0.23336,0.249386,6.2956,5.28606,5.76642
MOF_1280,298,60,0.98,0.02,104,25,4,29,0.1275510204081632,1.130229,2392.55,0.20952,0.185368,7.52222,4.33825,7.52222
MOF_1280,298,50,0.9,0.1,104,26,4,30,0.7222222222222223,1.130229,2392.55,0.20952,0.185368,7.52222,4.33825,7.52222
MOF_1280,298,35,0.75,0.25,104,26,4,30,2.1666666666666665,1.130229,2392.55,0.20952,0.185368,7.52222,4.33825,7.52222
MOF_1280,298,25,0.65,0.35,104,26,4,30,3.5,1.130229,2392.55,0.20952,0.185368,7.52222,4.33825,7.52222
MOF_1295,298,60,0.98,0.02,328,29,3,32,0.1972789115646258,1.130254,1557.02,0.1184,0.104753,5.6878,4.46539,5.66932
MOF_1295,298,50,0.9,0.1,328,33,3,36,1.2222222222222223,1.130254,1557.02,0.1184,0.104753,5.6878,4.46539,5.66932
MOF_1295,298,35,0.75,0.25,328,31,3,34,3.4444444444444446,1.130254,1557.02,0.1184,0.104753,5.6878,4.46539,5.66932
MOF_1295,298,25,0.65,0.35,328,31,3,34,5.564102564102564,1.130254,1557.02,0.1184,0.104753,5.6878,4.46539,5.66932
MOF_1302,298,60,0.98,0.02,536,96,32,128,0.0612244897959183,0.646098,4029.34,0.37062,0.573629,8.62574,7.70256,8.62574
MOF_1302,298,50,0.9,0.1,536,95,33,128,0.3198653198653199,0.646098,4029.34,0.37062,0.573629,8.62574,7.70256,8.62574
MOF_1302,298,35,0.75,0.25,536,96,32,128,1.0,0.646098,4029.34,0.37062,0.573629,8.62574,7.70256,8.62574
MOF_1302,298,25,0.65,0.35,536,94,33,127,1.5337995337995338,0.646098,4029.34,0.37062,0.573629,8.62574,7.70256,8.62574
MOF_1304,298,60,0.98,0.02,272,38,16,54,0.048469387755102,0.935691,2762.11,0.23256,0.248531,6.28808,5.28476,5.75315
MOF_1304,298,50,0.9,0.1,272,38,16,54,0.2638888888888889,0.935691,2762.11,0.23256,0.248531,6.28808,5.28476,5.75315
MOF_1304,298,35,0.75,0.25,272,39,16,55,0.8125,0.935691,2762.11,0.23256,0.248531,6.28808,5.28476,5.75315
MOF_1304,298,25,0.65,0.35,272,37,17,54,1.171945701357466,0.935691,2762.11,0.23256,0.248531,6.28808,5.28476,5.75315
MOF_1310,298,60,0.98,0.02,280,11,2,13,0.1122448979591836,1.951651,541.453,0.02592,0.01328,4.74523,2.60819,4.74283
MOF_1310,298,50,0.9,0.1,280,14,2,16,0.7777777777777778,1.951651,541.453,0.02592,0.01328,4.74523,2.60819,4.74283
MOF_1310,298,35,0.75,0.25,280,13,2,15,2.1666666666666665,1.951651,541.453,0.02592,0.01328,4.74523,2.60819,4.74283
